YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M
2023,4,21,16,0.28,1.58,2.35,35.7,178.75,5.3,0.1,0.48,13.6,0.16,6.88,5.43,40.44,0.07,72.15,5.47,221.7,10.41298704,221.83
2023,4,21,17,0.29,0.74,1.32,34.08,81.48,5.02,0.05,0.23,12.32,0.52,6.42,5.62,45.25,0.24,72.16,4.66,220.79,8.871027354,220.91
2023,4,21,18,0.08,0.09,0.28,7.08,9.58,1.05,0,0.02,9.96,2.03,5.99,6.35,59.75,0.09,72.19,2.62,217.86,4.987573319,218.17
2023,4,21,19,0,0,0,0,0,0,0,0,8.83,2.01,5.42,6.29,64.25,0.12,72.23,1.95,212.93,3.71212518,212.74
2023,4,21,20,0,0,0,0,0,0,0,0,8.73,1.75,5.24,6.16,63.5,0.11,72.27,1.59,199.24,3.026809763,197.61
2023,4,21,21,0,0,0,0,0,0,0,0,8.11,1.99,5.05,6.29,67.38,0.09,72.28,1.09,179.18,2.074982793,173.47
2023,4,21,22,0,0,0,0,0,0,0,0,6.94,2.03,4.48,6.29,73.25,0.06,72.26,0.74,158.31,1.408703915,143.36
2023,4,21,23,0,0,0,0,0,0,0,0,5.62,1.76,3.69,6.23,78.94,0.04,72.23,0.46,142.55,0.875680812,108.14
2023,4,22,0,0,0,0,0,0,0,0,0,4.66,1.38,3.02,6.04,82.25,0.01,72.19,0.38,97.13,0.723388497,74.16
2023,4,22,1,0,0,0,0,0,0,0,0,3.87,0.86,2.37,5.86,83.81,0,72.13,0.55,63.07,1.047009666,57.32
2023,4,22,2,0,0,0,0,0,0,0,0,3.22,0.32,1.77,5.62,84.44,0,72.09,0.68,51.95,1.294484678,50.54
2023,4,22,3,0,0,0,0,0,0,0,0,2.84,-0.17,1.33,5.43,83.56,0,72.07,0.73,54.61,1.389667375,52.97
2023,4,22,4,0,0,0,0,0,0,0,0,2.75,-0.63,1.06,5.25,81.25,0,72.07,0.73,59.04,1.389667375,56.93
2023,4,22,5,0,0,0,0,0,0,0,0,2.94,-0.97,0.98,5.07,77.94,0,72.1,0.7,63.43,1.332557757,61.98
2023,4,22,6,0.34,0.41,0.74,36.15,42.35,4.75,0.02,0.08,4.71,-0.23,2.24,5.43,73.06,0,72.15,0.44,90,0.837607733,76.54
2023,4,22,7,0.77,1.28,1.79,86.42,141.27,11.66,0.13,0.65,7.97,0.24,4.11,5.55,60.31,0,72.22,1.23,170.84,2.341494345,170.39
2023,4,22,8,1.58,2.16,2.77,181.73,244,25.62,0.52,2.6,10.03,0.5,5.26,5.68,53.5,0,72.29,2.66,198.33,5.063719477,198.48
2023,4,22,9,2.3,2.99,3.59,274.08,344.12,40.62,1.11,5.58,11.37,0.29,5.83,5.55,48.06,0.01,72.34,3.22,211.3,6.129765683,211.42
2023,4,22,10,2.55,3.57,4.2,311.73,413.33,47.05,1.53,7.83,12.32,0.32,6.32,5.55,45.12,0.01,72.37,3.7,217.02,7.043519573,217.09
2023,4,22,11,2.74,3.93,4.56,335.27,456.88,51.12,1.8,9.38,13.07,0.58,6.82,5.68,43.81,0.01,72.35,4.07,219.47,7.747871531,219.52
2023,4,22,12,2.56,3.93,4.64,319.25,457.27,48.27,1.71,8.92,13.58,0.83,7.2,5.8,43.12,0.01,72.31,4.35,219.83,8.280894633,219.85
2023,4,22,13,2.47,3.74,4.43,303,432.85,45.98,1.57,8,13.69,0.86,7.28,5.8,42.88,0.01,72.26,4.57,220.08,8.6996985,220.11
2023,4,22,14,1.96,3.21,3.96,235.38,367.62,34.46,1.04,5.3,13.55,0.68,7.12,5.74,42.56,0.02,72.21,4.73,219.9,9.00428313,219.98
2023,4,22,15,1.49,2.5,3.25,175.45,282.88,25.08,0.62,3.08,12.99,0.19,6.59,5.49,42.56,0.03,72.17,4.66,218.46,8.871027354,218.49
2023,4,22,16,0.91,1.68,2.35,104.02,187.98,14.44,0.24,1.2,12.15,-0.19,5.98,5.37,43.75,0.04,72.16,4.47,215.75,8.509333106,215.76
2023,4,22,17,0.44,0.8,1.33,49.35,86.6,6.7,0.05,0.25,10.84,-0.54,5.15,5.19,46.38,0.05,72.16,4.05,212.46,7.709798452,212.37
2023,4,22,18,0.09,0.1,0.29,8.52,10.5,1.23,0.01,0.02,8.49,0.51,4.5,5.68,59.12,0.29,72.19,2.46,208.19,4.682988689,207.56
2023,4,22,19,0,0,0,0,0,0,0,0,6.91,0.83,3.87,5.8,67.19,0.33,72.22,1.88,204.54,3.578869405,203.26
2023,4,22,20,0,0,0,0,0,0,0,0,6.58,0.62,3.6,5.68,67.44,0.26,72.26,1.79,204.55,3.40754055,203.42
2023,4,22,21,0,0,0,0,0,0,0,0,6.45,-0.18,3.13,5.31,63.81,0.14,72.29,1.78,205.55,3.388504011,204.29
2023,4,22,22,0,0,0,0,0,0,0,0,6.41,-0.96,2.73,5,60.25,0.08,72.28,1.58,204.28,3.007773223,203.25
2023,4,22,23,0,0,0,0,0,0,0,0,6.35,-1.43,2.46,4.82,58.44,0.05,72.26,1.16,201.37,2.208238569,200.77
2023,4,23,0,0,0,0,0,0,0,0,0,6.24,-1.6,2.33,4.76,58.31,0.02,72.23,0.68,190.66,1.294484678,191.22
2023,4,23,1,0,0,0,0,0,0,0,0,5.55,-1.63,1.96,4.76,61.12,0.02,72.19,0.36,164.74,0.685315418,167.3
2023,4,23,2,0,0,0,0,0,0,0,0,4.96,-1.54,1.71,4.82,64.19,0.01,72.17,0.38,124.02,0.723388497,125.8
2023,4,23,3,0,0,0,0,0,0,0,0,4.02,-1.65,1.19,4.76,67.94,0.01,72.17,0.43,103.54,0.818571194,105.26
2023,4,23,4,0,0,0,0,0,0,0,0,3.46,-1.69,0.88,4.76,70.5,0,72.19,0.46,89.03,0.875680812,91.79
2023,4,23,5,0,0,0,0,0,0,0,0,3.01,-1.67,0.67,4.76,72.88,0,72.22,0.46,73.39,0.875680812,76.69
2023,4,23,6,0.36,0.39,0.76,37.6,39.95,4.99,0.02,0.1,4.19,-0.7,1.75,5.19,72.75,0.01,72.26,0.25,77.28,0.475913485,66.9
2023,4,23,7,1.09,1.27,1.81,119.52,138.85,15.97,0.2,0.98,7.32,-0.53,3.4,5.31,59.94,0,72.32,0.37,228.47,0.704351957,227.94
2023,4,23,8,2.05,2.21,2.78,232.65,248.58,32.93,0.7,3.45,9.64,-1.99,3.82,4.76,45.88,0,72.36,1.68,233.5,3.198138617,233.52
2023,4,23,9,2.34,2.97,3.6,274.65,337.73,39.99,1.12,5.7,11.65,-3.27,4.19,4.33,36.5,0,72.39,2.72,226.74,5.177938713,226.89
2023,4,23,10,2.47,3.53,4.21,296.02,401.55,43.59,1.44,7.4,13.15,-3.24,4.95,4.33,33.06,0,72.4,3.69,221.22,7.024483034,221.32
2023,4,23,11,2.77,3.84,4.57,337.15,437.6,49.99,1.79,9.17,14.06,-2.48,5.79,4.52,32.75,0,72.4,4.44,218.36,8.452223488,218.41
2023,4,23,12,2.26,3.78,4.64,279.23,429.48,40.61,1.46,7.52,14.33,-1.56,6.39,4.82,34.19,0,72.37,4.7,217.98,8.947173512,218.02
2023,4,23,13,2.36,3.58,4.44,282.73,406.4,41.45,1.45,7.42,14.15,-0.77,6.69,5.13,36.62,0.02,72.34,4.65,218.52,8.851990815,218.56
2023,4,23,14,2.03,3.09,3.97,238.23,349.08,34.53,1.09,5.58,13.6,-0.35,6.62,5.25,39.19,0.02,72.32,4.46,219.1,8.490296567,219.15
2023,4,23,15,1.5,2.37,3.26,173.2,263.67,24.66,0.64,3.25,12.74,0,6.37,5.43,42.75,0.04,72.3,4.09,219.89,7.785944609,219.88
2023,4,23,16,1,1.63,2.36,115.85,181.38,16.22,0.29,1.42,11.63,0.3,5.96,5.55,47.06,0.15,72.31,3.6,219.53,6.853154179,219.41
2023,4,23,17,0.41,0.74,1.34,45.35,79.08,6.05,0.05,0.25,10.23,0.58,5.4,5.68,52.81,0.32,72.34,2.97,217.29,5.653852198,217.06
2023,4,23,18,0.08,0.09,0.29,7.7,9.45,1.06,0,0.02,8.69,1.23,4.96,5.98,61.75,0.34,72.38,2,217.05,3.807307877,215.69
2023,4,23,19,0,0,0,0,0,0,0,0,7.49,2.13,4.81,6.41,72,0.37,72.43,1.15,218.66,2.18920203,214.04
2023,4,23,20,0,0,0,0,0,0,0,0,6.69,1.91,4.3,6.29,74.75,0.33,72.48,0.95,219.32,1.808471242,214.87
2023,4,23,21,0,0,0,0,0,0,0,0,6.25,1.78,4.01,6.23,76,0.22,72.52,0.67,225.47,1.275448139,222.43
2023,4,23,22,0,0,0,0,0,0,0,0,5.69,1.7,3.69,6.16,78.44,0.11,72.54,0.27,273.27,0.513986563,268.99
2023,4,23,23,0,0,0,0,0,0,0,0,4.98,1.58,3.28,6.1,81.81,0.05,72.52,0.37,330.71,0.704351957,328.67
2023,4,24,0,0,0,0,0,0,0,0,0,4.51,1.38,2.95,6.04,83.31,0.02,72.5,0.46,343.11,0.875680812,343.3
2023,4,24,1,0,0,0,0,0,0,0,0,4.32,1.12,2.72,5.92,83,0.01,72.47,0.51,348.52,0.970863509,348.89
2023,4,24,2,0,0,0,0,0,0,0,0,4.23,0.83,2.52,5.86,81.88,0.01,72.44,0.52,352.23,0.989900048,352.37
2023,4,24,3,0,0,0,0,0,0,0,0,4.11,0.57,2.33,5.74,81.12,0.01,72.43,0.52,357.44,0.989900048,356.85
2023,4,24,4,0,0,0,0,0,0,0,0,3.86,0.33,2.09,5.68,81.44,0.01,72.45,0.52,0.87,0.989900048,359.46
2023,4,24,5,0,0,0,0,0,0,0,0,3.42,0.03,1.73,5.55,82.62,0.01,72.48,0.56,3.22,1.066046206,1.97
2023,4,24,6,0.21,0.31,0.78,24.83,31.35,3.2,0.02,0.08,4.1,0.37,2.23,5.74,81.19,0,72.52,0.63,12.99,1.199301981,9.94
2023,4,24,7,0.5,1.04,1.82,60.67,109.95,8.48,0.11,0.52,6.75,0.49,3.62,5.8,68.44,0,72.56,0.9,5.46,1.713288545,4.6
2023,4,24,8,0.87,1.92,2.79,109.02,211.12,15.42,0.33,1.65,9.58,-0.65,4.47,5.31,51.88,0,72.61,0.29,164.48,0.552059642,163.54
2023,4,24,9,1.31,2.65,3.61,166.52,296.5,23.3,0.64,3.35,11.95,-1.77,5.09,4.82,40.38,0,72.65,2.58,193.83,4.911427162,193.87
2023,4,24,10,1.79,3.27,4.22,229.55,371.45,32.3,1.05,5.25,13.08,-1.16,5.96,5,38.88,0.03,72.68,4.07,201.88,7.747871531,202.16
2023,4,24,11,1.28,3.65,4.57,173.52,416.73,24.95,0.85,4.25,13.23,0.04,6.64,5.43,41.69,0.09,72.68,4.66,206.39,8.871027354,206.6
2023,4,24,12,1.07,3.69,4.65,149.35,422.65,21.71,0.75,3.77,12.88,0.99,6.94,5.8,45.56,0.17,72.67,4.85,208.38,9.232721603,208.55
2023,4,24,13,1.19,3.51,4.44,172.42,406.58,24.89,0.83,4.15,12.23,1.67,6.94,6.1,50,0.31,72.65,4.99,208.73,9.499233154,208.84
2023,4,24,14,0.4,3.02,3.97,59.48,351.85,8.55,0.24,1.23,11.51,2.09,6.8,6.29,54.06,0.53,72.6,5.06,210.33,9.63248893,210.46
2023,4,24,15,0.74,2.37,3.26,100.8,273.75,15.44,0.4,2.05,10.64,2.27,6.45,6.41,58.06,0.74,72.56,4.73,213.06,9.00428313,213.1
2023,4,24,16,0.61,1.55,2.37,75.58,174.88,11.02,0.2,0.98,9.67,2.37,6.02,6.47,62.44,0.75,72.55,4.15,215.66,7.900163846,215.75
2023,4,24,17,0.32,0.69,1.34,36.67,74.67,5.2,0.04,0.2,8.5,2.53,5.51,6.59,68.69,0.69,72.56,3.45,217.36,6.567606089,217.47
2023,4,24,18,0.09,0.09,0.3,8.67,9.73,1.25,0.01,0.02,7.26,3.16,5.21,6.96,78.88,0.3,72.58,2.38,217.55,4.530696374,217.53
2023,4,24,19,0,0,0,0,0,0,0,0,6.37,3.72,5.05,7.26,87.88,0.22,72.6,1.44,210.75,2.741261672,211
2023,4,24,20,0,0,0,0,0,0,0,0,6.01,3.63,4.82,7.2,89.44,0.14,72.64,1.23,204.29,2.341494345,204.22
2023,4,24,21,0,0,0,0,0,0,0,0,5.48,3.45,4.47,7.08,91.12,0.09,72.67,1.21,196.45,2.303421266,195.76
2023,4,24,22,0,0,0,0,0,0,0,0,4.99,3.28,4.14,6.96,92.81,0.07,72.68,1.14,186.3,2.17016549,186.26
2023,4,24,23,0,0,0,0,0,0,0,0,4.4,2.96,3.68,6.84,94.88,0.06,72.67,1.13,184.76,2.151128951,184.6
2023,4,25,0,0,0,0,0,0,0,0,0,3.9,2.48,3.19,6.59,95.25,0.04,72.65,0.91,178.04,1.732325084,177.46
2023,4,25,1,0,0,0,0,0,0,0,0,3.19,1.98,2.58,6.41,96.62,0.03,72.6,0.46,161.26,0.875680812,151.61
2023,4,25,2,0,0,0,0,0,0,0,0,2.32,1.4,1.86,6.1,98.44,0.02,72.56,0.23,93.81,0.437840406,74.52
2023,4,25,3,0,0,0,0,0,0,0,0,1.58,0.65,1.11,5.8,98.44,0.01,72.54,0.41,56.61,0.780498115,50.61
2023,4,25,4,0,0,0,0,0,0,0,0,1.01,-0.22,0.4,5.43,96.25,0.01,72.54,0.61,49.16,1.161228903,45.46
2023,4,25,5,0,0,0,0,0,0,0,0,0.74,-1.27,-0.26,5.07,90.88,0,72.56,0.82,48.46,1.56099623,45.73
2023,4,25,6,0.34,0.35,0.8,34.83,35.77,4.76,0.02,0.08,2.62,-1.29,0.66,5.07,80,0,72.6,0.86,55.01,1.637142387,51.26
2023,4,25,7,1.1,1.17,1.83,119.05,126.48,16.01,0.19,0.92,6.36,-1.98,2.19,4.82,58.69,0,72.65,0.88,92.53,1.675215466,89.2
2023,4,25,8,1.91,2.11,2.8,217.98,238,30.95,0.63,3.12,8.93,-2.45,3.24,4.58,46.69,0,72.69,1.83,187.37,3.483686708,187.47
2023,4,25,9,2.12,2.9,3.62,254.27,331.75,37.33,1.02,5.15,10.73,-2.57,4.08,4.46,40.44,0,72.72,2.89,203.44,5.501559883,203.44
2023,4,25,10,2.06,3.44,4.22,255.62,394.45,37.95,1.23,6.23,12.05,-2,5.02,4.64,38.44,0,72.73,3.62,208.89,6.891227258,208.96
2023,4,25,11,2.21,3.78,4.58,271.05,436.35,40.25,1.41,7.15,12.87,-1.25,5.81,4.88,38.38,0,72.7,4.17,211.04,7.938236924,211.08
2023,4,25,12,2.49,3.83,4.65,313.65,443.73,46.23,1.64,8.38,13.28,-0.48,6.4,5.19,39.44,0.02,72.64,4.52,211.93,8.604515803,211.96
2023,4,25,13,2.28,3.64,4.45,283.48,420.75,41.9,1.43,7.23,13.25,0.05,6.65,5.37,41.06,0.04,72.58,4.65,213.29,8.851990815,213.26
2023,4,25,14,1.81,3.18,3.97,224.45,367.15,33.02,1,5.1,12.83,0.47,6.65,5.55,43.56,0.06,72.52,4.58,214.99,8.718735039,215
2023,4,25,15,1.33,2.51,3.27,165.38,287.98,24.16,0.61,3.08,12.1,0.68,6.39,5.62,46.38,0.06,72.48,4.31,217.41,8.204748476,217.36
2023,4,25,16,0.87,1.67,2.37,102.35,188.08,14.37,0.25,1.23,11.08,0.82,5.95,5.74,50.19,0.05,72.46,3.83,219.37,7.290994585,219.35
2023,4,25,17,0.53,0.81,1.35,59.25,88.17,8.16,0.06,0.33,9.83,0.94,5.38,5.74,55.12,0.04,72.47,3.11,221.13,5.920363749,221.23
2023,4,25,18,0.1,0.1,0.31,9.45,10.77,1.37,0.01,0.02,8.19,1.62,4.9,6.1,65.25,0.03,72.49,1.76,221.04,3.350430932,221.4
2023,4,25,19,0,0,0,0,0,0,0,0,7.23,2.16,4.69,6.41,72.81,0.02,72.51,1.03,218.52,1.960763557,220.07
2023,4,25,20,0,0,0,0,0,0,0,0,6.85,1.69,4.27,6.1,71.81,0.01,72.54,0.89,221.42,1.694252005,222.01
2023,4,25,21,0,0,0,0,0,0,0,0,6.35,1.08,3.72,5.86,70.81,0,72.56,0.6,230.29,1.142192363,229.82
2023,4,25,22,0,0,0,0,0,0,0,0,6.04,0.77,3.4,5.74,70.81,0,72.56,0.34,262.06,0.647242339,257.47
2023,4,25,23,0,0,0,0,0,0,0,0,5.28,0.54,2.91,5.62,73.5,0,72.55,0.23,340.35,0.437840406,339.44
2023,4,26,0,0,0,0,0,0,0,0,0,4.48,0.31,2.4,5.55,76.5,0,72.53,0.41,27.05,0.780498115,26.57
2023,4,26,1,0,0,0,0,0,0,0,0,3.75,0.08,1.92,5.43,79.38,0,72.49,0.52,35.84,0.989900048,34.63
2023,4,26,2,0,0,0,0,0,0,0,0,3.21,-0.16,1.52,5.37,81.12,0,72.46,0.58,35.18,1.104119284,34.59
2023,4,26,3,0,0,0,0,0,0,0,0,2.62,-0.42,1.1,5.25,83,0,72.43,0.71,31.07,1.351594296,31.91
2023,4,26,4,0,0,0,0,0,0,0,0,2.18,-0.83,0.67,5.13,82.94,0,72.41,0.94,28.27,1.789434702,29.72
2023,4,26,5,0,0,0,0,0,0,0,0,1.84,-1.47,0.19,4.88,80.88,0,72.41,1.11,30,2.113055872,30.75
2023,4,26,6,0.39,0.38,0.82,38.8,38.8,5.1,0.02,0.1,3.88,-1.22,1.33,5,71.62,0,72.45,1.01,31.35,1.922690478,31.48
2023,4,26,7,1.23,1.24,1.85,131.25,134.73,16.86,0.2,1,8.19,-1.16,3.51,5,53.44,0,72.51,0.42,10.68,0.799534654,12.7
2023,4,26,8,2.06,2.17,2.82,233.52,245.1,32.38,0.67,3.35,10.75,-0.84,4.95,5.13,46.31,0,72.53,1.54,232.84,2.931627066,232.46
2023,4,26,9,2.46,2.93,3.63,288.77,334.85,41.27,1.16,6.1,12.75,-0.73,6.01,5.13,40.62,0,72.55,3.02,220.49,5.749034895,220.46
2023,4,26,10,2.88,3.5,4.23,345.4,404.85,50.21,1.66,8.35,14.16,-0.14,7.01,5.31,38.31,0,72.56,4.27,217.65,8.128602318,217.7
2023,4,26,11,3.08,3.86,4.58,369.02,448.5,54.94,1.97,9.95,14.74,0.68,7.71,5.62,38.88,0,72.55,4.88,216.92,9.289831221,216.99
2023,4,26,12,3.11,3.86,4.66,379.5,447.23,55.44,2.02,10.23,14.63,1.23,7.93,5.8,40.62,0,72.51,4.97,216.56,9.461160075,216.68
2023,4,26,13,2.62,3.65,4.45,314.5,420.35,46.27,1.61,8.05,14.35,1.55,7.95,5.98,42.31,0.01,72.46,4.95,216.53,9.423086997,216.63
2023,4,26,14,2.41,3.21,3.98,287.23,369.17,42.22,1.33,6.83,13.83,1.72,7.77,6.04,44.44,0.01,72.41,4.81,218.81,9.156575445,218.88
2023,4,26,15,1.72,2.53,3.27,202.4,287.7,29.52,0.77,3.95,12.87,1.8,7.34,6.1,47.69,0.02,72.37,4.36,220.13,8.299931173,220.25
2023,4,26,16,1.02,1.64,2.38,115.98,182,16.12,0.29,1.42,11.77,1.69,6.73,6.1,50.94,0.02,72.36,3.82,220.53,7.271958046,220.65
2023,4,26,17,0.55,0.78,1.36,62.3,83.7,8.48,0.07,0.35,10.62,1.63,6.12,6.04,54.88,0.02,72.38,3.13,221.36,5.958436828,221.48
2023,4,26,18,0.09,0.1,0.32,8.77,10.75,1.23,0.01,0.02,9.05,2.17,5.62,6.35,63.81,0.01,72.41,1.86,218.7,3.540796326,219.72
2023,4,26,19,0,0,0,0,0,0,0,0,7.78,1.76,4.77,6.16,67.44,0.01,72.44,1.31,216.53,2.49378666,217.67
2023,4,26,20,0,0,0,0,0,0,0,0,7.33,1.51,4.42,6.04,68.12,0,72.5,1.09,217.69,2.074982793,218.39
2023,4,26,21,0,0,0,0,0,0,0,0,7.12,1.42,4.27,5.98,68.69,0,72.53,0.54,218.53,1.027973127,217.82
2023,4,26,22,0,0,0,0,0,0,0,0,6.15,1.22,3.69,5.86,72.31,0,72.53,0.1,63.43,0.190365394,66.8
2023,4,26,23,0,0,0,0,0,0,0,0,5.2,1.06,3.13,5.8,76.5,0,72.5,0.4,56.93,0.761461575,55.22
2023,4,27,0,0,0,0,0,0,0,0,0,4.26,0.85,2.56,5.74,80.5,0,72.47,0.49,54.04,0.93279043,52.73
2023,4,27,1,0,0,0,0,0,0,0,0,3.3,0.52,1.91,5.62,84.31,0,72.44,0.55,47.89,1.047009666,46.08
2023,4,27,2,0,0,0,0,0,0,0,0,2.74,0.03,1.39,5.43,84.56,0,72.4,0.62,47.05,1.180265442,45.22
2023,4,27,3,0,0,0,0,0,0,0,0,2.48,-0.63,0.92,5.13,81.88,0,72.38,0.69,43.15,1.313521218,42.24
2023,4,27,4,0,0,0,0,0,0,0,0,2.28,-1.49,0.4,4.82,77.75,0,72.39,0.78,40.91,1.484850072,40.85
2023,4,27,5,0,0,0,0,0,0,0,0,2.29,-2.45,-0.08,4.46,72.19,0,72.44,0.83,38.91,1.580032769,39.38
2023,4,27,6,0.3,0.37,0.83,32.73,37.6,4.41,0.02,0.08,4.06,-2.09,0.98,4.64,65.88,0,72.51,0.62,36.29,1.180265442,37.74
2023,4,27,7,0.85,1.18,1.86,93.92,125.25,12.7,0.16,0.8,8.14,-1.73,3.21,4.76,51.25,0,72.56,0.61,34.09,1.161228903,34.99
2023,4,27,8,1.4,2.06,2.83,162.15,228.2,22.55,0.48,2.45,10.7,-1.56,4.58,4.94,44.56,0,72.6,1.35,225.7,2.569932817,225.57
2023,4,27,9,2.14,2.88,3.64,251.92,326.62,36.03,1.03,5.48,12.71,-1.66,5.53,4.88,38.56,0,72.63,2.87,221.14,5.463486804,221.26
2023,4,27,10,2.41,3.34,4.24,285.8,376.65,40.12,1.32,6.62,14.13,-1.02,6.55,5,36.38,0,72.64,3.76,218.92,7.15773881,218.93
2023,4,27,11,2.35,3.79,4.59,291.62,435.33,42.73,1.52,7.6,15.04,-0.09,7.48,5.31,36.31,0,72.63,4.38,217.24,8.338004252,217.36
2023,4,27,12,2.01,3.57,4.66,246.75,400.83,33.3,1.16,5.88,15.33,0.67,8,5.62,37.44,0,72.59,4.91,215.61,9.346940839,215.72
2023,4,27,13,1.88,3.33,4.45,223.08,369.8,32,1.11,5.52,14.31,0.83,7.57,5.68,40.31,0,72.55,5.18,215.85,9.860927403,216.04
2023,4,27,14,1.75,2.9,3.98,207.83,322.1,28.3,0.88,4.48,12.9,0.64,6.76,5.62,43.62,0,72.5,4.81,216.55,9.156575445,216.68
2023,4,27,15,1.26,2.03,3.28,142.38,214.9,18.51,0.46,2.35,12.12,0.51,6.32,5.55,45.5,0,72.46,4.26,216.43,8.109565779,216.64
2023,4,27,16,0.73,1.36,2.38,81.67,142.88,10.53,0.18,0.9,11.62,0.48,6.05,5.55,47,0,72.44,3.84,216.57,7.310031125,216.74
2023,4,27,17,0.44,0.56,1.37,46.42,56.98,5.92,0.05,0.25,10.85,0.48,5.67,5.55,49.56,0,72.44,3.33,216.98,6.339167616,217.18
2023,4,27,18,0.09,0.09,0.32,7.9,8.95,1.07,0,0.02,8.97,1.36,5.16,5.98,60.44,0,72.47,1.95,215.72,3.71212518,216.5
2023,4,27,19,0,0,0,0,0,0,0,0,7.71,1.04,4.37,5.8,64.12,0,72.51,1.36,215.15,2.588969357,215.56
2023,4,27,20,0,0,0,0,0,0,0,0,7.48,0.69,4.08,5.68,63.56,0,72.54,0.95,213.56,1.808471242,213.51
2023,4,27,21,0,0,0,0,0,0,0,0,7.17,0.53,3.85,5.62,64.19,0,72.57,0.48,199.9,0.913753891,200.99
2023,4,27,22,0,0,0,0,0,0,0,0,6.13,0.33,3.23,5.49,67.94,0,72.58,0.2,106.26,0.380730788,117.98
2023,4,27,23,0,0,0,0,0,0,0,0,5.01,0.14,2.57,5.43,72.5,0.01,72.58,0.38,64.49,0.723388497,66.9
2023,4,28,0,0,0,0,0,0,0,0,0,4.03,-0.06,1.99,5.37,76.75,0.01,72.57,0.53,54.66,1.008936588,53.7
2023,4,28,1,0,0,0,0,0,0,0,0,3.17,-0.34,1.41,5.31,80,0.01,72.54,0.63,50.56,1.199301981,48.85
2023,4,28,2,0,0,0,0,0,0,0,0,2.63,-0.79,0.92,5.13,80.44,0.01,72.51,0.71,43.67,1.351594296,43.2
2023,4,28,3,0,0,0,0,0,0,0,0,2.28,-1.42,0.44,4.88,78.56,0.01,72.49,0.8,34.62,1.522923151,35.8
2023,4,28,4,0,0,0,0,0,0,0,0,1.93,-2.17,-0.12,4.58,76.12,0,72.48,0.9,30.11,1.713288545,31.74
2023,4,28,5,0,0,0,0,0,0,0,0,1.6,-3.07,-0.74,4.27,72.75,0,72.49,1.08,28.05,2.055946254,29.45
2023,4,28,6,0.37,0.37,0.85,37.12,37.62,4.86,0.02,0.08,3.65,-2.85,0.4,4.39,64.25,0,72.51,1.15,27.43,2.18920203,28.38
2023,4,28,7,1.17,1.17,1.87,124.23,127.08,15.68,0.16,0.83,7.97,-3.35,2.31,4.21,45.56,0,72.54,1.45,15.31,2.760298211,16.31
2023,4,28,8,2.01,2.06,2.84,225.85,232.5,30.4,0.57,2.83,11.3,-2.43,4.44,4.52,39.25,0,72.58,1.7,249.32,3.236211696,249.12
2023,4,28,9,2.64,2.85,3.64,305.85,325.58,42.92,1.09,5.42,13.3,-1.42,5.94,4.88,37.12,0,72.61,3.25,232.52,6.186875301,232.58
2023,4,28,10,2.88,3.41,4.24,338.05,392.58,48.47,1.45,7.3,14.64,-0.12,7.26,5.37,37.31,0,72.61,4.09,228.79,7.785944609,228.94
2023,4,28,11,2.87,3.73,4.59,348.05,429.62,50.32,1.66,8.33,15.49,1.02,8.26,5.8,38.19,0,72.58,4.61,226.65,8.775844657,226.75
2023,4,28,12,2.42,3.34,4.66,285.52,370.12,36.27,1.16,5.88,15.79,1.98,8.88,6.16,40.06,0.02,72.53,5.07,223.81,9.651525469,223.91
2023,4,28,13,2.14,3.17,4.46,245.67,350.15,32.5,1,5,15.16,2.69,8.93,6.53,43.88,0.03,72.49,5.35,221.68,10.18454857,221.75
2023,4,28,14,2.01,2.72,3.99,225.15,297.73,29.3,0.81,4.12,13.9,3.01,8.45,6.65,48.62,0.05,72.45,5.25,221.32,9.994183178,221.55
2023,4,28,15,1.34,2.07,3.28,152.5,224.15,19.94,0.46,2.33,12.69,3.18,7.94,6.77,53.38,0.06,72.41,4.87,221.23,9.270794682,221.41
2023,4,28,16,0.81,1.19,2.39,86.88,121.45,10.84,0.16,0.83,11.74,3.24,7.49,6.77,57.19,0.07,72.39,4.36,221,8.299931173,221.18
2023,4,28,17,0.43,0.51,1.38,44.15,52.1,5.36,0.03,0.17,10.8,3.29,7.04,6.84,61.31,0.09,72.39,3.51,220.21,6.681825325,220.41
2023,4,28,18,0.08,0.08,0.33,7.1,7.98,0.89,0,0,9.58,3.72,6.65,7.14,69.12,0.41,72.41,2.18,215.97,4.149965586,216.58
2023,4,28,19,0,0,0,0,0,0,0,0,8.51,3.54,6.02,7.02,73.44,0.66,72.44,1.46,208.07,2.779334751,208.2
2023,4,28,20,0,0,0,0,0,0,0,0,8.1,3.39,5.74,6.96,74.81,0.56,72.47,0.97,189.31,1.846544321,187.94
2023,4,28,21,0,0,0,0,0,0,0,0,7.44,3.36,5.4,6.96,78.19,0.28,72.49,0.55,161.05,1.047009666,156.66
2023,4,28,22,0,0,0,0,0,0,0,0,7.05,3.37,5.2,6.96,80.44,0.15,72.5,0.38,129.96,0.723388497,129.61
